city_name,city_code
Mount Vernon,20144395
Mount Vernon,20099914
Mount Vernon,20046433
Mount Vernon,20034922
Mount Vernon,20139958
Mount Vernon,20088208
Mount Vernon,20041195
Mount Vernon Square,20021254
Mount View,20144396
Mount View,20123851
Mount Wilson,20111159
Mount Zion,20111162
Mount Zion,20093800
Mount Zion,20111163
Mountain,20150652
Mountain City,20123863
Mountain Dale,20088212
Mountain Grove,20074327
Mountain Home,20129950
Mountain Home,20032108
Mountain Home,20133646
Mountain Home,20009785
Mountain Iron,20067882
Mountain Pine,20009786
Mountain Ranch,20014660
Mountain Ridge,20028271
Mountain Scene,20028273
Mountain Spa,20133649
Mountain Springs,20079186
Mountain Valley Meadows,20133652
Mountain View,20074329
Mountain View,20009790
Mountain View,20103221
Mountain View,20031132
Mountain View,20093810
Mountain View,20014666
Mountain View Estates,20058353
Mountain Village,20017960
Mountainair,20083949
Mountainaire,20006734
Mountaingate,900049640
Mountainhome,20111177
Mountaintown,20028281
Mountlake Terrace,20144403
Mountville,20111178
Mudsink,20123879
Mudsock,20099925
Muenster,20129962
Muir Beach,20014673
Mukilteo,20144407
Mukwonago,20150653
Mulberry,20023278
Muldraugh,20046454
Muldrow,20103224
Muleshoe,20129967
Mulford Gardens,20014675
Mullan,20032114
Mullens,20147816
Mullins,20117707
Mulvane,20043047
Muncie,20038473
Munday,20129973
Mundelein,20034934
Munds Park,20006737
Munfordville,20046460
Munhall,20111203
Munising,20065487
Munster,20038474
Murdo,20119865
Murfreesboro,20009800
Murfreesboro,20123886
Murlin Heights,20099937
Murphy,20093831
Murphys,20014682
Murphys Corner,20144410
Murphysboro,20034939
Murray,20133665
Murray,20046466
Murrells Inlet,20117715
Murrieta,20014685
Muscatel,20014687
Muscatine,20041201
Muscle Shoals,20014688
Muscle Shoals,20003039
Muskegon,20065492
Muskegon Heights,20065493
Muskogee,20103231
Mustang,20103232
Mustang Beach,20129986
Myakka City,20023287
Myerstown,20111227
Myoma,20014692
Myrtle,20070424
Myrtle Beach,20117718
Myrtle Creek,20104797
Myrtle Grove,20093839
Myrtle Ridge,20117721
Myrtle Sound,20093842
Myrtle Trace,20117722
Myrtletown,20014694
Mystic,20019090
Naalehu,20031134
Nacogdoches,20129993
Nacoochee,20028315
Nadeau,20014698
Nags Head,20093843
Nahant,20062721
Nalani,20133671
Namekagon,20150662
Nameloc Heights,20062723
Nampa,20032123
Namskaket,20062724
Nanawale Estates,20031138
Nantahala,20093846
Nantasket Beach,20062726
Nantucket,20062728
Nanuet,20088244
Napa,20014700
Napa Berryessa Pines,900051028
Naperville,20034945
Naples,20052564
Naples,20014705
Naples,20133672
Naples,20032124
Naples,20088247
Naples,20023293
Naples Municipal Airport,900008640
Naples Park,20023295
Napoleon,20099952
Napoopoo,20031140
Napoopoo,20031139
Nappanee,20038481
Narcoossee,20023297
Narragansett,20115192
Narragansett Pier,20115194
Narrows,20140033
Narvon,20111251
Nash,20133673
Nashua,20079995
Nashville,20009813
Nashville,20038484
Nashville,20034949
Nashville,20123908
Nashwauk,20067898
Nason Creek,20144421
Nassau,20088252
Nassau Bay,20130003
Nassau General Hospital Heliport,900008643
Nassawadox,20140043
Natchez,20070430
Natchitoches,20050243
Nathrop,900052981
Natick,20062731
National City,20014712
National Gardens,20023301
National Harbor,900040272
Natural Bridge,20140047
Naturita,20017967
Naubinway,20065508
Naugatuck,20019092
Nauset Heights,20062732
Nauvoo,20034953
Navarre,20023303
Navasota,20130008
Navy Point,20023304
Nawiliwili,20031142
Neah Bay,20144427
Neahkahnie Beach,20104803
Neavitt,20058410
Nebelhorn,20014721
Nebraska City,20078349
Necedah,20150670
Nederland,20130016
Nederland,20017968
Nedonna Beach,20104804
Needham,20062735
Needham Junction,20062738
Needles,20014724
Needmore,20130019
Needmore,20093856
Neenah,20150672
Neff,20014725
Negrotown Knoll,20023307
Nehalem,20104806
Neilhurst,20023309
Neillsville,20150673
Neilson,20133678
Nellysford,20140063
Nelson,20093864
Nelson,20006752
Nelson,20144429
Nelson Corners,20088266
Nelsonville,20099972
Nenana,20005393
Neodesha,20043062
Neosho,20074376
Neotsu,20104807
Nephi,20133680
Neptune Beach,20023312
Neptune City,20081925
Neskowin,20104809
Nesquehoning,20111303
Ness City,20043066
Nesser,20050252
Nestor,20014732
Netarts,20104810
Netherwood,20081930
Neuse Crossroads,20093867
Nevada,20041215
Nevada,20074380
Nevada City,20014735
Neversink,20088273
Nevis,20067906
New Albany,20038498
New Albany,20099977
New Albany,20070441
New Albin,20041217
New Ashford,20062743
New Auburn,20150690
New Bedford,20062744
New Berlin,20150691
New Berlinville,20111315
New Bern,20093871
New Boston,20130043
New Boston,20062746
New Braunfels,20130044
New Brighton,20067908
New Britain,20019097
New Brunswick,20081935
New Buffalo,20065521
New Buffalo,20111323
New California,20099992
New Canaan,20019098
New Caney,20130046
New Carrollton,20058422
New Castle,20017973
New Castle,20079999
New Castle,20020550
New Castle,20111325
New Church,20140077
New Columbia,20111331
New Concord,20099998
New Cumberland,20111334
New Cuyama,20014741
New Eden,20023316
New England,20028345
New Era,20123944
New Era,20104813
New Era,20065523
New Fairfield,20019099
New Florence,20074387
New Franklin,20074389
New Franklin,20100005
New Freedom,20111343
New Germany,20100007
New Hampton,20088296
New Hampton,20041224
New Harbor,20052576
New Harmony,20133683
New Harmony,20038523
New Hartford,20088297
New Hartford,20019101
New Haven,20046522
New Haven,20038524
New Haven,20074397
New Haven,20019102
New Hibiscus Airpark,900008656
New Hill,20093877
New Holland,20111356
New Hope,20111357
New Hope,20028351
New Hope,20088299
New Hope,20067912
New Iberia,20050259
New Johnsonville,20123972
New Kensington,20111360
New Lisbon,20150698
New London,20019103
New London,20150699
New London,20080005
New Market,20081949
New Market,20140092
New Market,20123975
New Marlborough,20062750
New Martinsville,20147865
New Meadows,20032129
New Milford,20111370
New Milford,20081950
New Milford,20019104
New Miner,20150700
New Morgan,20111374
New Orleans,20050264
New Oxford,20111375
New Paltz,20088311
New Paris,20100042
New Philadelphia,20100044
New Point,20140096
New Point Comfort,20023322
New Port Richey,20023323
New Portland,20052578
New Post,20150703
New Prague,20067916
New Providence,20081952
New Raymer,20017975
New Richmond,20100053
New Richmond,20150705
New River,20006758
New River Heights,20093897
New Roads,20050267
New Rochelle,20088312
New Rockford,20096439
New Rome,20150706
New Rome,20100057
New Salem,20096440
New Shoreham,20115200
New Smyrna Beach,20023326
New Stanton,20111389
New Suffolk,20088320
New Tazewell,20123988
New Town,20096441
New Ulm,20067921
New Ulm,20130089
New Visitors Center,20093901
New Waverly,20130090
New Windsor,20088323
New Windsor,20058446
New York,20088325
New York Mills,20088326
Newark,20088327
Newark,20014749
Newark,20081957
Newark,20100074
Newark,20020554
Newaygo,20065537
Newberg,20104817
Newbern,20140100
Newberry,20065538
Newberry,20117749
Newburgh,20088331
Newburgh,20038562
Newbury,20080008
Newbury Park,20014752
Newburyport,20062755
Newcastle,20151957
Newcastle,20052586
Newcastle,20144443
Newcastle,20014753
Newcastle,20103262
Newcomerstown,20100079
Newell,20147873
Newfane,20134977
Newfane,20088334
Newfield,20052587
Newfield,20088335
Newfoundland,20111415
Newington,20019112
Newland,20093907
Newman,20014757
Newman Grove,20078359
Newnan,20028371
Newport,900048736
Newport,20028374
Newport,900050727
Newport,900048609
Newport,900049477
Newport,900040984
Newport,900059487
Newport Beach,20014760
Newport Center,20134979
Newport Heights,20104819
Newport Heights,20014761
Newport Hills,20144448
Newport News,20140109
Newry,20052590
Newton,20081967
Newton,20043081
Newton,20070476
Newton,20041243
Newton,20093912
Newton,20062758
Newton,20035006
Newton Center,20111431
Newton Falls,20100090
Newtons Acres,20020559
Newtown,20140120
Newtown,20088347
Newtown,20111443
Newtown,20111441
Newtown Square,20111446
Newville,900058630
Ngersung,20153204
Niagara Falls,20088351
Niantic,20019115
Nice,20014769
Niceville,20023337
Nicholasville,20046545
Nichols,20088353
Nicksville,20006761
Nicolaus,20014774
Nicols,20067931
Nikiski,20005404
Niland,20014777
Niles,20035010
Niles,20100096
Niles,20023339
Niles,20065545
Nimrod,20067934
Nine Mile Falls,20144454
Ninetyfour,20017982
Ninilchik,20005409
Ninole,20031144
Nipinnawasee,20014784
Nipomo,20014785
Nissequogue,20088366
Nisswa,20067936
Niu,20031145
Niumalu,20031148
Niwot,20017983
Nixa,20074442
Nixon,20130118
Noble,20103272
Nobleboro,20052594
Noblesville,20038578
Nodine,20067937
Nogales,20006763
Nokomis,20023345
Nokomis Beach,20023346
Norco,20014790
Norcross,20028401
Norden,20014792
Norfolk,20140148
Norfolk,20078368
Norfolk,20019118
Norfork,20009881
Norfork Lake Estates,20009882
Norge,20140150
Norland,20023350
Normal,20035018
Norman,20103279
Normandy Shores,20023353
Normantown,20035020
Norridge,20035021
Norris,20124023
Norris Lake Shores,20028408
Norristown,20111485
North Adams,20062776
North Attleboro,20062782
North Augusta,20117773
North Aurora,20035025
North Babylon,20088383
North Bay,20150729
North Bay Village,20023358
North Beach,20130147
North Beach,20058491
North Bellevue,20041254
North Bend,20144466
North Bend,20104826
North Bennington,20134980
North Benton,20100108
North Bergen,20081980
North Berwick,20053298
North Berwick,20052610
North Bethesda,20058497
North Bonneville,20144467
North Branch,20067943
North Brewer,20052613
North Brunswick,900040637
North Camellia Acres,20140156
North Canton,20100114
North Canton,20028414
North Cape May,20081984
North Captiva,900050095
North Charleston,20117774
North Chatham,20062792
North Chelmsford,20062793
North Chicago,20035027
North Conway,20080026
North Creek,20088421
North Dartmouth,20062798
North Deale,20058504
North Dennis,20062799
North East,20111503
North East,20058505
North Eastham,20062802
North Falmouth,20062808
North Fork,20014809
North Fort Myers,20023362
North Garden,20140162
North Glendale,20014810
North Hampton,20080032
North Hampton Center,20080033
North Hancock,20062814
North Harwich,20062817
North Haven,20019137
North Haven,20088452
North Hero,20134996
North Highlands,20014811
North Hills,900048395
North Hilo,900051404
North Hollywood,20014812
North Houston,20130154
North Jamul,20014813
North Java,20088462
North Johnson City,20124034
North Kansas City,20074454
North Kingstown,20115207
North Las Vegas,20079202
North Las Vegas Air Terminal,900027047
North Lauderdale,20023364
North Liberty,20041259
North Lima,20100137
North Lindenhurst,20088469
North Litchfield Beach,20117785
North Little Rock,20009893
North Long Beach,20014816
North Long Branch,20081992
North Lovell,20052651
North Miami,20023366
North Miami Beach,20023367
North Myrtle Beach,20117787
North Newport,20080039
North Northfield,20035037
North Ocean City,20058532
North Olmsted,20100146
North Palm Beach,20023370
North Palm Springs,20014820
North Plainfield,20081994
North Platte,20078373
North Point,20093946
North Point Public Housing,20014823
North Pole,20088486
North Pole,20032144
North Pole,20005417
North Port,20023373
North Randall,20100149
North Redington Beach,20023374
North Richland Hills,20130160
North Ridgeville,20100151
North River,20088491
North Royalton,20100153
North Saint Paul,20067948
North Salt Lake,20133701
North Sarasota,20023377
North Scituate,20115210
North Sebago,20052677
North Sherburne,20135009
North Sherman Way,20014831
North Shore,20014832
North Shore Acres,20130167
North Shores,20020564
North Sioux City,20119889
North Smithfield,20115211
North Stonington,20019147
North Sutton,20080049
North Syracuse,20088506
North Tonawanda,20088508
North Topsail Beach,20093954
North Truro,20062857
North Valley,20083992
North Valley Stream,20088510
North Vernon,20038608
North Wales,20111542
North Washington,20017992
North Wawona,20014835
North Westport,20062862
North Wildwood,20081999
North Windham,20052692
North Woodmere,20088522
North Woodstock,20080057
North Woodstock,20052695
Northampton,20062869
Northborough,20062870
Northbrook,20035048
Northcutt,20028447
Northeast Harbor,20052696
Northern Cambria,20111552
Northfield,20067953
Northfield,20062873
Northfield,20135023
Northglenn,20017995
Northlake,20035051
Northlake,20117801
Northmont,20082003
Northport,20065578
Northport,20052699
Northport,20078376
Northport,20003176
Northridge,20014836
Northside Park,20028453
Northview,20093961
Northville,20065580
Northwood,20100176
Northwood,20080060
Northwood,20117803
Northwood,20041264
Northwoods Beach,20150759
Norton,20014842
Norton,20062878
Norton,20043093
Norton,20140198
Norton Creek Ranch,20124051
Norton Shores,20065583
Nortons Corner,20006773
Norwalk,20019158
Norwalk,20150761
Norwalk,20014845
Norwalk,20100182
Norway,20065586
Norwich,20135026
Norwich,20062881
Norwich,20100183
Norwich,20019159
Norwich,20088539
Norwood,20062883
Norwood,20017996
Notch,20074477
Notchietown,20103287
Notchland,20080064
Notleys Landing,20014848
Notom,20133707
Nottingham,20080065
Novato,20014849
Novi,20065590
Noyack,20088545
Noyo,20014851
Nueces,20130184
Numidia,20111571
Nunda,20088548
Nuremberg,20111573
Nurmi Isles,20023387
Nutley,20082015
Nutria,20018000
Nutwood,20038627
Nyack,20088549
Nye,20077028
O'Brien,20014857
O'Fallon,20035061
O'Fallon,20074485
O'Hara Township,900047984
O'Neil,20023390
O'Neill,20078383
Oacoma,20119898
Oak at Wasatch Place,20133714
Oak Bluffs,20062886
Oak Brook,20035063
Oak Cliff,20130196
Oak Creek,20006776
Oak Creek,20150767
Oak Creek,20018002
Oak Forest,20035064
Oak Grove,20070507
Oak Grove,20093979
Oak Grove,20046594
Oak Grove,20130207
Oak Grove,20074488
Oak Grove,20023395
Oak Grove,20103294
Oak Hammock,900024856
Oak Harbor,20144496
Oak Harbor,20100196
Oak Hill,20014869
Oak Hill,20140241
Oak Hill,20100197
Oak Hill,20147932
Oak Hill,20130210
Oak Hill,20023400
Oak Hill,20140244
Oak Hill,20111584
Oak Hollow Lake,20093992
Oak Island,900008697
Oak Island,20093993
Oak Island Junction,20082022
Oak Knoll,20067964
Oak Knoll,20014872
Oak Lawn,20035069
Oak Park,20014875
Oak Park,20035070
Oak Park,20014874
Oak Park,20014876
Oak Park,20065598
Oak Point,20028516
Oak Ridge,20023407
Oak Ridge,20124117
Oak Ridge,20093998
Oak Ridge North,20130219
Oak Shores,900051493
Oak View,20014882
Oakbrook Terrace,20035074
Oakbury,20067969
Oakcrest,20035075
Oakdale,20041276
Oakdale,20117837
Oakdale,20067970
Oakdale,20019162
Oakdale,20111602
Oakdale,20050359
Oakdale,20014885
Oakdale,20088559
Oakgrove,20117842
Oakhurst,20014886
Oakhurst Shores,20023413
Oakland,20104849
Oakland,20028539
Oakland,20058640
Oakland,20014887
Oakland,20124125
Oakland,20052717
Oakland Estates,20130234
Oakland Gardens,20088565
Oakland Park,20023417
Oaklandon,20038641
Oakley,20133720
Oakley,20043104
Oakley,20014888
Oakman,20028547
Oakmont,20074504
Oakridge,20104851
Oakridge Ranches,20014890
Oaks,20111623
Oakton,20140292
Oakville,20124144
Oakwood,20028551
Oakwood,20100224
Oakwood Park,20111628
Oasis,20014893
Oasis,20028556
Oberlin,20043107
Oberlin,20100226
Oberlin,20050377
Obetz,20100228
Obids,20094025
Ocala,20023419
Ocala Ridge,20023423
Occidental,20014899
Occoquan Forest,20140306
Ocean Bay Park,20088579
Ocean Beach,20088580
Ocean City,20058684
Ocean City,20144503
Ocean City,20082042
Ocean Drive Beach,20117865
Ocean Dunes,20094028
Ocean Forest,20117866
Ocean Grove,20144504
Ocean Grove,20082044
Ocean Hills,20014901
Ocean Isle Beach,20094029
Ocean Park,20052719
Ocean Park,20144505
Ocean Park,20014902
Ocean Park,20104853
Ocean Pines,20094030
Ocean Pines,20058685
Ocean Point,20052720
Ocean Shores,20144506
Ocean Springs,20070522
Ocean View,20020593
Ocean View,20082046
Ocean View,20062905
Ocean View,20140310
Ocean View Heights,20023429
Ocean Village,20020594
Ocean Vue,20023430
Ocean West Mobile Home Park,20014905
